Title,Singer,Lyric
넌 나 어때,406호 프로젝트,좋아보여 오늘 니 기분 덕분에 내 기분도 한껏 들떴어 오늘 시간 어때 난 다 비워놨는데 너만 오면 될 것 같아 못 참겠어 더는 이 마음 눈을 마주치기만 해도 두근거려서 말도 안 나와 괜히 더 어색해져 짧은 웃음 하나에도 난 하루 종일 난 니 연락을 기다려 너와 찍은 사진 한 장에도 난 세상을 가졌어 니 손 꼭 잡고 같이 있고 싶은데 그래서 그런데 넌 나 어때 답답해서 미칠 것 같애 어디부터 무슨 말을 하는 게 좋을지 다른 사람들한테 웃어주는 니 앞에 그게 나였으면 좋겠어 하루 종일 난 니 연락을 기다려 너와 마신 커피한잔에도 난 세상을 가졌어 니 손 꼭 잡고 같이 있고 싶은데 그래서 그런데 넌 나 어때 시간이 갈수록 지쳐만 가 난 가끔 만나는 게 싫단게 아니라 항상 곁에 두고 싶어 니 옆에 있고 싶어 그렇게 눈 뜨고 싶어 하루 종일 난 니 연락을 기다려 너와 찍은 사진 한 장에도 난 세상을 가졌어 니 손 꼭 잡고 같이 있고 싶은데 그래서 그런데 넌 나 어때 하루 종일 난 니 연락을 기다려 너와 마신 커피한잔에도 난 세상을 가졌어 니 손 꼭 잡고 같이 있고 싶은데 그래서 그런데 하루 종일 난 니 연락을 기다려 너와 찍은 사진 한 장에도 난 세상을 가졌어 니 손 꼭 잡고 같이 있고 싶은데 그래서 그런데 넌 나 어때 하루 종일 난 니 연락을 기다려 너와 마신 커피한잔에도 난 세상을 가졌어 니 손 꼭 잡고 같이 있고 싶은데
안아줘요,10CM,비 오는 날 어느 그날 밤 같은 우산 아래 약속한 주기로 했던 거 잊었나요 힘이 들고 어지러운 날 내가 비틀비틀 거리면 주기로 했던 거 잊었나요 줘요 주세요 지금 달라니까요 줘요 주세요 그냥 달라니까요 안아줘요 안아줘요 안아줘요 안아달라니까요 안아줘요 안아줘요 안아줘요 안아달라니까요 출근부터 퇴근 때까지 나를 미워하는 상사의 싫은 소릴 줄창 들었어요 울음보가 터지기 전에 커피 한잔 하고 싶은데 불러낼 사람 하나 없어요 줘요 주세요 지금 달라니까요 줘요 주세요 그냥 달라니까요 안아줘요 안아줘요 안아줘요 안아달라니까요 안아줘요 안아줘요 안아줘요 안아달라니까요 허리가 끊어지도록 쇄골이 부서지도록 뒷목이 뻐근하도록 온몸이 빨개지도록 안아 안아 안아 달라니까요 안아 안아 안아 달라니까요 안아 안아 안아 달라니까요 안아 안아
거꾸로 강을 거슬러 오르는 저 힘찬 연어들처럼,강산에,흐르는 강물을 거꾸로 거슬러 오르는 연어들의 도무지 알 수 없는 그들만의 신비한 이유처럼 그 언제서부터인가 걸어 걸어 걸어오는 이 길 앞으로 얼마나 더 많이 가야만 하는지 여러 갈래 길 중 만약에 이 길이 내가 걸어가고 있는 돌아서 갈 수밖에 없는 꼬부라진 길일지라도 딱딱해지는 발바닥 걸어 걸어 걸어 가다보면 저 넓은 꽃밭에 누워서 나 쉴 수 있겠지 여러 갈래 길 중 만약에 이 길이 내가 걸어가고 있는 막막한 어둠으로 별빛조차 없는 길일지라도 포기할 순 없는거야 걸어 걸어 걸어 가다보면 뜨겁게 날 위해 부서진 햇살을 보겠지 그래도 나에겐 너무나도 많은 축복이란 걸 알아 수없이 많은 걸어 가야 할 내 앞길이 있지 않나 그래 다시 가다보면 걸어 걸어 걸어 가다보면 어느날 그 모든 일들을 감사해하겠지 보이지도 않는 끝 지친 어깨 떨구고 한숨짓는 그대 두려워 말아요 거꾸로 강을 거슬러 오르는 저 힘찬 연어들처럼 걸어가다보면 걸어가다보면 걸어가다보면
우리가 헤어진 진짜 이유,윤하 (YOUNHA),우리가 헤어진 진짜 이유 너는 알고 있을까 아마 지금의 너에겐 아무런 상관이 없겠지 이해 할 수록 멀어지던 너 좀처럼 화내질 않았던 나 노력 할수록 지루해졌던 너와 나 설레임뿐야 니가 바랬던건 처음뿐이야 니가 날 바라본건 우리가 헤어진 진짜 이윤 없어 니가 날 사랑하지 않았을 뿐 다른 이윤 없어 oh oh 날 사랑한적 없을 뿐 oh oh 이제야 모든게 선명해 내가 널 사랑한 진짜 이유 너는 아마 모를걸 그래 알았다면 나를 쉽게도 떠날리 없겠지 새로운 사랑 꿈을 꾸던 너 영원한 사랑을 꿈꾸던 나 바라보는게 너무 달랐던 너와 나 설레임뿐야 니가 바랬던건 처음뿐이야 니가 날 바라본건 우리가 헤어진 진짜 이윤 없어 니가 날 사랑하지 않았을 뿐 다르게 쓰인 너와 나의 사랑 다르게 남을 너와 나의 마지막 내가 널 반드시 잊을 필욘 없어 어차피 혼자 남은 이자리에 조금 더 있을게 나쁜 꿈을 꿨어 다시 돌아온 너에게 다시 반한 나 멋대로 돌아온 너를 또 받아주던 나 설레임뿐야 니가 바랬던건 처음뿐이야 니가 날 바라본건 우리가 헤어진 진짜 이윤 없어 니가 날 사랑하지 않았을 뿐 다른 이윤 없어 oh oh 날 사랑한적 없을 뿐 oh oh 이제야 모든게 선명해
비의 랩소디,최재훈,이젠 눈물그쳐 나를 봐요 우는 그대 더 아름다워 내게 이 모습 조차 더 남지 않도록 그냥 고개 돌려요  그저 미안한 마음뿐이죠 그댈 위해 해줄게 없어 모두 이해할게요 그댈 아끼는 맘 그분들도 같을 거란걸 한참동안을 비틀거렸죠 워 그댈 사랑했던 그만큼 워 워 떠나가요 아주 먼곳으로 그대소식 내게 올수 없을 그만큼 다 잊어요 내겐 마지막이될 사람도 모두다 버려두고 갈게요 우 우  나를 위해 많이 애썼단걸 알고있죠 난 감사해요 허나 이룰수 없는건 어쩔수 없죠 내가 용기낼게요 이젠 죽는날까지 사랑한대도 워 가질수 없는 그대인걸 워 워 떠나가요 아주 먼곳으로 그대소식 내게 올수 없을 그만큼 다 잊어요 내겐 마지막이될 사람도 모두다 버려두고 갈게요 떠나가요 아주 먼곳으로 그대소식 내게 올수 없을 그만큼 혹시라도 내가 그리울 때면 세상에 내가 없다고 믿어요 우 그렇게 우 믿어요
사랑은 타이밍,버스커 버스커,완벽한 상황 속 인연의 끝을 각자의 상처들은 각자의 인연으로 추억으로 만들어 잔잔한 상처들이 각자의 인연으로 각자의 인연으로 생각해보면 정말로 우린 아마 인연이 아닌가 봐 내가 있어야 할 순간에 내가 있었더라면 운명이란 인연이란 타이밍이 중요한 건가 봐 내가 있어야 할 순간에 내가 있었더라면 그때 랄라라 랄라라 랄라 라라 라라라 랄라 랄라 라라 라라라 라라 라라라 평범한 사랑 속 인연의 끝을 각자의 상처들은 각자의 기억으로 추억으로 만들어 잔잔한 상처들이 각자의 기억으로 각자의 기억으로 생각해보면 정말로 우린 아마 인연이 아닌가 봐 내가 있어야 할 순간에 내가 있었더라면 운명이란 인연이란 타이밍이 중요한 건가 봐 내가 있어야 할 순간에 내가 있었더라면 그때 랄라라 랄라라 랄라 라라 라라라 랄라 랄라 라라 라라라 라라 라라라 사랑이 지나갈 때면 떠오르고 마는 너 사랑이 떠나갈 때면 남모르게 오 그때 오 우워 랄라라 라라 랄라라 그때 오 우워 랄라라 라라 랄라라 라
공드리,혁오 (HYUKOH),새벽 그림자 사이에 뜀박질 하는 불빛은 모닥불 같아 선선한 아침의 노을 저기 아래는 우리의 보금자리야 지금의 침묵은 기회일까 내 기댈까 또 그냥 나만의 생각일까 가만히 앉아 있어야 하나 나서볼까 괜히 또 나서는 건 아닐까 반쯤 뜬 태양 위에다 다릴 포개고 앉아서 그냥 가만히 있자 따뜻한 이불 속같이 햇살이 우릴 덮으면 녹아버릴 거야 한밤만 자고 일어나면 금방 돌아올 거야 우리의 어린 밤을 지켜줬던 그 빛일 거야 또 보러 가자 Sitting on the sunshine sunshine is over me she gets over me make us feel alive sunshine is over me she gets over me She will love all the above past and present fast forward who will define whatever they say we stay the same eh eh eh eh eh 어제도 오늘도 내일도 우리는 앞으로 이렇듯 이렇게 Sitting on the sunshine sunshine is over me she gets over me make us feel alive sunshine is over me she gets over me She will love all the above past and present fast forward who will define whatever they say we stay the same eh eh eh eh eh
이별 10분 전,정준영,차가운 목소리 뭔가 잘못된 것 같아 짐작할 수 없어 너의 마음을 갑작스런 약속에 거울 속에 나를 바라보다 별일 없을 거라 믿고 집을 나서 마음은 알았나 봐 발걸음이 느려져 이별의 말을 하는 그 예쁜 얼굴 나는 차마 바라볼 수 없을 것 같아 무슨 말을 할까 어떤 표정 지을까 돌아선 뒷모습이 너무 아프지는 않을까 울며 붙잡을까 약한 모습 보일까 저 멀리서 보일 네 모습이 난 두려워 정말 끝날 건가 봐 자꾸 숨이 차올라 보낼 자신 없어도 한걸음 물러서는 이별 어른스런 사랑일 텐데 무슨 말을 할까 어떤 표정 지을까 돌아선 뒷모습이 너무 아프지는 않을까 울며 붙잡을까 약한 모습 보일까 저 멀리서 보일 네 모습이 난 두려워 차가운 목소리 뭔가 잘못된 것 같아 울컥 눈물이 나 이런 내게 화가 나 흐르는 일분 일초 여기서 멈출 순 없을까 나는 연습할게 괜찮다는 거짓말 그런데 왜 저 멀리 네 모습 흐려질까
Vineyard (빈야드),우효,멀리멀리 아주 멀리 날아가 버린 거짓말처럼 사라져버린 몰래 몰래 그린 그림을 지워가요 you’ll never know 아직은 좀 선명하죠 Don’t ask Don’t think Don’t guess Don’t say anything 웃어줘요 Don’t raise your voice Don’t say goodbye here here 비가 내리면 바람이 불면 걷다가 보면 그대로인 내가 미워요 그대만의 내가 미워요 우우우우 우우우우 우우아아 never ever never ever 비가 내리면 바람이 불면 걷다가 보면 그대로인 내가 오오 yeah 미워요 우우우우 우우우우 우우아아 never ever never ever
다시 사랑한다면,도원경,그대와 나의 사랑은 너무나 강렬하고도 애절했으며 그리고 위험했다  그것은 마치 서로에게 다가설수록 상처를 입히는 선인장과도 같은..  다시 태어난다면 다시 사랑한다면 그때는 우리 이러지 말아요 조금 덜 만나고 조금 덜 기대하며 많은 약속 않기로 해요  다시 이별이 와도  서로 큰 아픔 없이 돌아설 수 있을만큼 버려도 되는 가벼운 추억만 서로의 가슴에 만들기로 해요  이젠 알아요 너무 깊은 사랑은 외려 슬픈 마지막을 가져 온다는 걸 그대여 빌께요 다음번의 사랑은 우리 같지 않길 부디 아픔이 없이 꼭 나보다 더 행복해져야만 해  많은 시간이 흘러 서로 잊고 지내도 지난날을 회상하며 그때도 이건 사랑이었다고 말할 수 있다면 그걸로 된거죠  이젠 알아요 너무 깊은 사랑은 외려 슬픈 마지막을 가져 온다는 걸 그대여 빌께요 다음번의 사랑은 우리 같지 않길 부디 아픔이 없이  이젠 알아요 영원할 줄 알았던 그대와의 사랑마저 날 속였다는게 그보다 슬픈 건 나 없이 그대가 행복하게 지내는 먼훗날의 모습  내 마음을 하늘만은 알기를 -
진혼,야다 (Yada),내일이면 눈뜨지 않고 영원히 잠들길 바래 그대 없다면 내가 살아있어도 그건 죽은 거니까  타고남은 나의 모든 것 그대의 곁에 뿌려줘 못 다했었던 우리 사랑 남을수 있게 마지막 부탁이야  그래 죽는날 까지 같은 날에 하고 싶다고 우리 함께 약속 했었잖아 혼자두고 떠나면 안돼  그대를 따라서 이세상 떠나가려해 오 우리사랑 영혼까지 함께해 아름다웠었던 그 모습 아직 기억해 이세상 빛이 사라진다해도 찾을 수 있어  그래 죽는 날 까지 같은 날에 하고 싶다고 우리 함께 약속 했었잖아 혼자 두고 떠나면 안돼  그대가 있는곳 저 하늘 끝에 돌아가 왜이렇게도 빨리왔냐 묻거든 단 하룰 살아도 함께 할 수만 있다면 어둠의 끝에 있다해도 나는 행복하다고  다시 떠나면 안돼 -
우울시계 (Feat. 종현 Of SHINee),아이유,우울하다 우울해 지금 이 시간엔 우울하다 우울하다 우울해 지금이 몇 시지 열한 시 반 우울하다 우울해 또 우울시계가 째깍째깍 우울하다 우울해 라면 왜 먹었지 살 찌겠네 비가 온다 비가 와 끈적거리게 자꾸 비가 와 잠이 온다 잠이 와 그냥 세상 만사 귀찮아 시간이 흐르면 가슴 찢어지던 이별도 시간이 흐르면 이불 걷어찰 어린 기억도 잊혀진다 잊혀져 그냥저냥 휙휙 지나 가 잊혀진다 잊혀져 그땐 그게 전분 줄 알았는데 시간이 흐르면 지금 이리 우울한 것도 시간이 흐르면 힘들다 징징댔던 것도 한때란다 한때야 날카로운 감정의 기억이 무뎌진다 무뎌져 네모가 닳아져 원이 돼 우울하다 우울해 무뎌져 가는 게 우울하다 씁쓸하다 씁쓸해 한약을 달여 마신 듯 씁쓸 우울하다 우울해 별 것도 아닌데 우울하다 우울하다 우울해 우울우울 열매 먹은 듯 우울
비정(非情),김경호,손가락 하나 내 뜻대로 움직이지도 못할 만큼 취해버린 채로 눈을 감을때 눈을 감는 그 순간에도 나를 스쳐 지나가는 건 나의 안불 물어오는 나를 떠나버린 너였어 어떻게 살아가는지 왜 궁금해 내가 무슨 말을 해주길 바래 가끔씩 생각 없는 말투로 내게 묻지 않았으면해 항상 넌 그냥 이라고 하지 언제나 같은 대답 뿐인걸 어떻게 내가 받아 들여야만해 우리가 왜 이런 말을 해야해 어차피 지금 너의 마음속에 내가 남아 있지 않다면 나를 위한 걱정 따윈 하지마 다시 돌아 올 수 없다면 내가 널 지워 버릴 수 있게 나를 이대로 내버려 둬 어차피 나에게 올 수 없는거라면
Fine Thank You And You?,10CM,너의 얘길 들었어 너는 벌써 30평에 사는구나 난 매일 라면만 먹어 나이를 먹어도 입맛이 안 변해 I'm fine thank you Thank you And you 우리 옛날에 사랑을 했다니 우스워 좋은 차를 샀더라 네가 버릇처럼 말한 비싼 차 나도 운전을 배워 이리도 어려운 건지 모르고 I'm fine thank you Thank you And you 우리 옛날에 사랑을 했다니 우스워 나는 정말로 괜찮아 행복해 내 걱정 말고 잘살아 I'm fine thank you Thank you And you 우리 옛날에 사랑을 했다니 우스워
좋다,데이브레이크 (DAYBREAK),사랑노래가 너무 많아서 어떤 노래로 고백을 할까 처음본 순간 falling love with you 미칠 것 같은데 널 사랑하는데 니가 있어 좋다 사랑해서 좋다 다른 말로 설명할 수 없는 이 기분 너무나도 좋다 너와 함께하는 이 순간 영원히 간직할 이 기분 멋진 말들로 꾸며댈수록 나의 마음을 가릴 것 같아 빼고 더 빼고 줄여갈수록 보석과도 같이 남아있는 이 한마디 좋다 사랑해서 좋다 다른 말로 설명할 수 없는 이 기분 너무나도 좋다 너와 함께하는 이 순간 영원히 간직할 이 기분  왠지 서툴러보이는 작은 두 글자로 나의 마음을 전할게 니가 있어 좋다 사랑해서 좋다 다른 말로 설명할 수 없는 이 기분 너무나도 좋다 너와 함께하는 이 순간 영원히 간직할 이 기분 좋다 좋다  좋다  영원히 간직할 이 기분
거짓말,버즈,혼자 며칠을 앓았죠 두사람 이별 앞에 그를 믿고 강한 척 돌아섰던 내가 더 미워져 애써 전화길 들어도 눈물만 타고 흘러 자꾸 떠올라 다친 그대 가슴 다 내가 보내서 생긴 일인 것 같아 오 무심했던 나를 용서해요 더 아파선 안돼요 나도 멀리서만 가슴치네요 그대 상처까지 떠 안아도 다 되돌리고 싶죠 그사람 거짓말처럼 잊도록 얼마나 오해를 샀을까 나와의 그 많은 추억때문에 취한 그날 밤 몰래 울던 그댈 잡아야 했는데 데려와야 했는데 오 무심했던 나를 용서해요 더 아파선 안돼요 나도 멀리서만 가슴치네요 그대 상처까지 떠 안아도 다 되돌리고 싶죠 그 사람 거짓말처럼 잊혀지게 워 지난 일은 그만 덮어둬요 내가 다시 갈게요 아직 져버릴 수 없는 그대죠 남은 사랑까지 내가 해요 이 품에 버려줘요 그 눈물 거짓말처럼 사라지게
