Title,Singer,Lyric
달과 6펜스,심규선 (Lucia),달빛에 비친 유리창도 이렇게 반짝이지는 않지 너의 눈물 맺힌 눈 검은 하늘에 아플 만큼 간절한 빛을 내던 별빛도 함께 맞던 아침도 너를 안고 있어도 넌 여기 없고 그을음과 타고난 재만 있잖아 아무래도 좋을 결말 따위 내게 상처 주게 허락 할 테니 다시 걸어보게 해줘 사랑에 난 이미 손 쓸 수 없게 돼버렸지만 멋대로 그대를 원하고 있네 내가 선택할 수 있는 게 아냐 난 이미 사랑에 빠져 버렸지만 아무리 가시 돋친 말도 그렇게 날카롭지는 않지 너의 침묵 텅 빈 눈 메마른 나무 가지 같은 너를 끌어안고 서서 쏟아내고 있는 눈물도 뿌리치듯 날 밀어내 네게 다가갈 수 없는데 나는 출렁이며 차올라 네게 넘쳐버리게 아아 무책임한 그대는 매일 얼굴을 바꾸네 내게서 도망치지 말아줘 나의 세계는 너로 세워지고 무너진다 모른 척 하고 있잖아 아무래도 좋을 결말 따위 내게 상처 주게 허락 할 테니 다시 걸어보게 해줘 사랑에 난 이미 손 쓸 수 없게 돼버렸지만 멋대로 그대를 원하고 있네 내가 선택할 수 있는 게 아냐 난 이미 사랑에 빠져 버렸지만 나는 자꾸만 더 야위고 깊어만 지네 날카로운 달빛에 달빛에 비친 유리창도
그래도 나 사랑하지,스웨덴세탁소,보고 싶다 말해도 심드렁한 너 서운하고 속상해 미워지다가도 또 싱거운 네 한마디에 웃음이 나는 나야 그래도 나 사랑하지 아직도 난 네가 너무 좋아 배가 나오고 대머리가 돼도 난 네가 좋을 것 같아 아직도 나 사랑하지 사랑을 말했던 그날처럼 언제나 이렇게 있어줘 바보 같은 네 농담에 너보다 더 바보처럼 웃고 있는 나를 다정하게 눈 맞추며 함께 웃어주는 너 그래도 나 사랑하지 아직도 난 네가 너무 좋아 배가 나오고 대머리가 돼도 난 네가 좋을 것 같아 아직도 나 사랑하지 사랑을 말했던 그날처럼 언제나 이렇게 있어줘 그래도 나 사랑하지 아직도 난 네가 너무 좋아 배가 나오고 대머리가 돼도 난 네가 좋을 것 같아 아직도 나 사랑하지 사랑을 말했던 그날처럼 언제나 이렇게 있어줘 그래도 나 사랑하지 아직도 난 네가 너무 좋아
그냥 조금,어반자카파,그냥 조금 나 맘이 답답한 것 뿐이야 자꾸 먹먹해지는 것 뿐이야 그냥 조금 그냥 조금 세상이 원망스러운 거야 떠나야 한다면 간다면 어쩔 수 없겠지만 그냥 조금 조금 많이 아파 나와 나란히 걷던 그대 말없이 걷던 그 때 그게 생각나서 겁이 나도록 환하게 웃던 얼굴 그게 생각나서 그게 좀 슬픈 거야 그냥 조금 나 맘이 답답한 것 뿐이야 자꾸 먹먹해지는 것 뿐이야 그냥 조금 그냥 조금 세상이 원망스러운 거야 떠나야 한다면 간다면 어쩔 수 없겠지만 그냥 조금 조금 많이 아파 알아 어쩔 수 없다는 것 그대 가 더 힘든 것 모두 알고 있어 화가 나도록 눈부신 하늘 아래 둘이 아니라는 것 그게 좀 슬픈 거야 그냥 조금 그냥 조금 그냥 조금 그냥 조금 그냥 조금 그냥 조금 그냥 조금 내일이 오지 않을 것만 같아 떠나야 한다면 간다면 견딜 순 없겠지만 나를 달래 견뎌볼게 그럴게 그냥 조금 나 맘이 답답한 것 뿐이야 자꾸 먹먹해지는 것 뿐이야 그냥 조금 그냥 조금 세상이 원망스러운 거야 떠나야 한다면 간다면 어쩔 수 없겠지만 그냥 조금 조금 많이 아파
변해가네,김광석,느낀 그대로를 말하고 생각한 그길로만 움직이며 그 누가 뭐라해도 돌아보지 않으며 내가 가고픈 그곳으로만 가려했지 그리 길지 않은 나의 인생을 혼자 남겨진 거라 생각하며 누군가 손내밀며 함께 가자하여도 내가 가고픈 그곳으로만 고집했지 그러나 너를 알게 된 후 사랑하게 된 후부터 나를 둘러싼 모든 것이 변해가네 나의 길을 가기보단 너와 머물고만 싶네 나를 둘러싼 모든 것이 변해가네 우 너무 쉽게 변해가네 우 너무 빨리 변해가네 우 너무 쉽게 변해가네 우 너무 빨리 변해가네 그리 길지 않은 나의 인생을 혼자 남겨진 거라 생각하며 누군가 손내밀며 함께 가자하여도 내가 가고픈 그곳으로만 고집했지 그러나 너를 알게 된 후 사랑하게 된 후부터 나를 둘러싼 모든 것이 변해가네 나의 길을 가기보단 너와 머물고만 싶네 나를 둘러싼 모든 것이 변해가네 우 너무 쉽게 변해가네 우 너무 빨리 변해가네 우 너무 쉽게 변해가네 우 너무 빨리 변해가네 우 너무 쉽게 변해가네 우 너무 빨리 변해가네 우 너무 쉽게 변해가네 우 너무 빨리 변해가네 우 너무 쉽게 변해가네 우 너무 빨리 변해가네 우 너무 쉽게 변해가네 우 너무 빨리 변해가네
Galaxy,AKMU (악뮤),갤럭시 너 혹시 나와 같이 걸어가 볼래 반짝이는 은하 너머 손잡고 나와 같이 걸어가 볼래 누가 살고 있나 아무도 몰라 그 너머 뭐 있는지 누구도 몰라 다만 분명히 화려한 무지개 너머 내 꿈 둥 둥 떠다닐 거예요 Tap the galaxy oh Dab the melody ya 할까 말까 고민 끝에 한여름날 쉬다 간 여우비 소리에 묻혀 말하지 못한 내 고백이 저 하늘 희미하게 반짝이고 있는 은하수로 흘러갔을까 갤럭시 너 혹시 나와 같이 날아가 볼래 반짝이는 팅커벨의 가루가 너와 나를 띄워 줄 거야 누가 숨어 우릴 볼지도 몰라 날 위한 축제가 있을지도 몰라 다만 분명히 영롱한 물안개 너머 내 꿈 둥 둥 떠다닐 거예요 Tap the galaxy oh Dap the melody ya 할까 말까 고민 끝에 한겨울밤 몰래 간 도둑눈에 숨이 멎어 도망가 버린 고백 말이 저 하늘 희미하게 반짝이고 있는 은하수로 흘러갔을까 갤럭시 너 혹시 나와 같이 걸어가 볼래 반짝이는 은하 너머 손잡고 나와 같이 걸어가 볼래 갤럭시 너 혹시 나와 같이 날아가 볼래 반짝이는 팅커벨의 가루가 너와 나를 띄워 줄 거야
취한 밤에 (Vocal 효빈),노르웨이 숲,Tonight Tonight 내가 왜 이러는지 모르겠어 내가 너를 떠나갔잖아 그래 너를 미워했잖아 Don't cry Don't cry 눈물이 흐르는데 생각 나 내가 많이 좋아했나 봐 그래 너를 사랑했잖아 취한 밤에 니가 생각 나 너와 나의 뜨거운 날을 기억하니 잊혀지지가 않아 많이 보고 싶어 취한 나의 모습을 보니 너무나 한심해 떠난 후에라도 그대와 다시 볼 수 있다면 Goodbye Goodbye 이젠 널 놓아줘야 하는데 니가 잊혀지지가 않아 그래 너를 사랑하니깐 떠나지 마 마음이 너를 붙잡고 있어 내가 많이 좋아했나 봐 그래 너를 사랑했잖아 취한 날에 니가 생각 나 너와 나의 뜨거운 밤을 기억하니 잊혀지지가 않아 많이 사랑했어 취한 너의 모습을 보니 너무 안고 싶어 떠난 후에라도 그대와 한 잔 할 수 있다면 Will I be seeing you I do want u wait for me Will I be seeing you someday we'll love again love again Will I be seeing you I do want u wait for me Will I be seeing you someday we'll love again love again 취한 밤에 니가 생각 나 너와 나의 뜨거운 날을 기억하니 잊혀지지가 않아 많이 보고 싶어 취한 나의 모습을 보니 너무나 한심해 떠난 후에라도 그대와 다시 볼 수 있다면
죽겠네,10CM,어떻게 해야 할지 몰라 웃질 않아도 아름다와 바라만 봐도 너무 좋아 죽겠네 코를 골아도 듣기 좋아 냄새가 나도 향기로와 씻지 않아도 너무 빛이 나서 죽겠네 이러다 정말 미쳐 돌아 버리면 어쩌나 이러다 진짜 숨이 덜컥 멎으면 어쩌나 그대의 눈가에 눈곱이 내게는 It's so nice so nice so nice 그대의 스타킹 뜯어진 구멍도 It's so nice so nice so nice 일분 일초가 보석 같아 싸울 시간이 나질 않어 바라만 봐도 너무 좋아 죽겠네  이러다 정말 미쳐 돌아 버리면 어쩌나 이러다 진짜 숨이 덜컥 멎으면 어쩌나 그대의 잇몸에 김 가루 내게는 It's so nice so nice so nice 그대의 가슴이 충분치 않아도 It's so nice so nice so nice 어떻게 해야 할지 몰라 웃질 않아도 아름다와 바라만 봐도 너무 좋아 죽겠네 죽겠네
사랑한다 말할까봐,어쿠스틱 콜라보,처음 그대를 본 순간 슬픈 내 사랑을 난 알았죠 이뤄질 수도 이뤄져서도 안될 혼자만의 슬픈 마음을 그댈 만나러 가는길 아픈 내 사랑을 난 알았죠 내 몸 깊숙히 전해지는 떨림에 설레임보다 두려움이 커져요 사랑한다 말할까봐 오늘도 난 내 맘이 두려워 내 눈을 닫고 그대 모습 지워 하루를 견뎌요 가슴 속에 홀로 외치는 사랑해요 그말이 나도 모르게 내 마음 그대에게 말할까봐 혼자 몇번씩 되내이는 사랑해요 사랑해요 그 말이 사랑한다 말할까봐 오늘도 난 내 맘이 두려워 내 눈을 닫고 그대 모습 지워 하루를 견뎌요 가슴 속에 홀로 외치는 사랑해요 그 말이 나도 모르게 내 마음 그대에게 말할까봐 혼자 몇번씩 되내이는 사랑해요 사랑해요 그 말이
Number 1,김예림 (Lim Kim),아침에 일어나 너에게 짧은 인사를 보낸다 아무리 멀리 떨어져 있어도 나는 널 생각하고 있어 늦은 밤 졸린 눈 비비며 너에게 편지를 쓸게 반가운 사진 속 그 표정만큼 아름다운 나날들이기를 찬 바람이 불어와 어깨가 움추러들 때에도 너를 떠올린다면 씩씩한 표정 할수있어 알고있니 넌 나의 Number 1 두근대는 맘은 아직까지 여기에 언제까지나 My only one 좋아한단 말은 나를 웃음짓게 해 My number 1 My only one 때로는 지쳐 울어도 My number 1 I want to be with you 우 우 우 우 My number 1 눈을 감으니 꼭 곁에 있는것 같아 쨘 하고 나타날게 생각치 못한 어느 날 우연히 문득 뒤돌아 봤을 때 그때 꼭 내가 서 있을게 꼭 하고 껴안을게 가장 반가운 얼굴로 눈물이 왈칵 쏟아진다해도 나는 환하게 웃을거야 혹시 오늘 너에게 서러운 일이 생긴다면 오래 전 그 날처럼 달려가 꼭 안아주고파 아름답게 빛나길 알고있니 넌 나의 Number 1 두근대는 맘은 아직까지 여기에 언제까지나 My only one 좋아한단 말은 나를 웃음짓게 해 My number 1 My only one 때로는 지쳐 울어도 My number 1 I want to be I want to be I'm still in love with you My number 1 눈을 감으니 꼭 곁에 있는것 같아 기억해줘 넌 나의 Number 1 보고싶은 사람 이만 줄일게 안녕
사람이 꽃보다 아름다워,안치환,헤이 헤이 강물같은 노래를 품고 사는 사람은 알게되지 음 알게되지 내내 어두웠던 산들이 저녁이되면 왜 강으로 스미어 꿈을 꾸다 밤이 깊을수록 말없이 서로를 쓰다듬으며 부둥켜안은채 느긋하게 정들어 가는지를 으음 음 지독한 외로움에 쩔쩔매본 사람은 알게되지 음 알게되지 그슬픔에 굴하지 않고 비켜서지 않으며 어느결에 반짝이는 꽃눈을 닫고 우렁우렁 잎들을 키우는 사랑이야말로 짙푸른 숲이되고 산이되어 메아리로 남는다는 것을 누가 뭐래도 사람이 꽃보다 아름다워 이 모든 외로움 이겨낸 바로 그사람 누가 뭐래도 그대는 꽃보다 아름다워 노래의 온기를 품고사는 바로 그대 바로 당신 바로 우리 우린 참사랑 지독한 외로움에 쩔쩔매본 사람은 알게되지 음 알게되지 그슬픔에 굴하지 않고 비켜서지 않으며 어느결에 반짝이는 꽃눈을 닫고 우렁우렁 잎들을 키우는 사랑이야말로 짙푸른 숲이되고 산이되어 메아리로 남는다는 것을 누가 뭐래도 사람이 꽃보다 아름다워 이 모든 외로움 이겨낸 바로 그사람 누가 뭐래도 그대는 꽃보다 아름다워 노래의 온기를 품고사는 바로 그대 바로 당신 바로 우리 우린 참사랑 누가 뭐래도 사람이 꽃보다 아름다워 노래의 온기를 품고사는 바로 그대 바로 당신 바로 우리 우린 참사랑
잘 알지도 못하면서,김예림 (Lim Kim),잘 알지도 못 하면서 다 알지도 못 하면서 왜 매번 날 다그치기만 해 내가 아닌 날 말하고 내가 없는 진실들로 그렇게 날 다그치기만 해 어디에도 내 쉴 곳은 없네 길 잃은 어린 소녀의 노래 익숙해진 두려움과 몸에 배인 침묵 속에 외로움도 무뎌져만 가네 날 미워하지 마 내가 아닌 나를 나인 것처럼 날 미워하지 마 왜 내가 아닌 나를 나라고 믿어 날 미워하지 마 날 미워하지 마 알 수 없는 사람들과 다른 색의 표정과 말 넌 대체 내게 뭘 원하는데 조심스런 맘 졸이며 겨우 한 걸음 내딛어 이 세상이 난 너무 무서워 어디에도 내 쉴 곳은 없네 I was off in some empty daydream 길 잃은 어린 소녀의 노래 She waved hello silent like a mime 익숙해진 두려움과 몸에 배인 침묵 속에 외로움도 무뎌져만 가네 날 미워하지 마 내가 아닌 나를 나인 것처럼 날 미워하지 마 왜 내가 아닌 나를 나라고 믿어 언제부턴가 넌 날 조르고 밀어 No alarms and no surprises please 날 미워하지 마 내가 아닌 나를 나인 것처럼 날 미워하지 마 왜 내가 아닌 나를 나라고 믿어 날 미워하지 마 날 미워하지 마 날 사랑하지 마 차가운 새벽 겨울 누군가의 손에 이끌려 이별을 말하지 못하고 멀리 낯선 하늘 아래 놓여진 익숙하지 않은 사람들 거대한 세상의 분노에 나는 나를 지켜야 했어 그렇게 나를 지켜내야 했어 차가운 새벽 겨울 누군가의 손에 이끌려 이별을 말하지 못하고 멀리 낯선 하늘 아래 놓여진 익숙하지 않은 사람들 거대한 세상의 분노에 나는 나를 지켜야 했어 그렇게 나를 지켜내야 했어 나를 지켜야 했어 나를 지켜야 했어
나 요즘,바닐라 어쿠스틱,널 생각하면 좋아하는 초콜릿 한입 먹은 것 같은 기분이야 자꾸 생각나 내 머릿속엔 너야 이렇게 고장 내 버린 너 널 생각하면 갖고 싶던 드림카 열 대쯤 생긴듯한 기분이야 하루 또 하루 난 너를 향해 달려 이렇게 고장나 버린 나 나 요즘 이래 나도 좀 그래 전에 알던 내가 아냐 좀 낯설어 이러지 말래 친구가 뭐래 좋으면 그래 조금 간지러워져 널 생각하면 향기로운 퍼퓸 온몸을 감싼듯한 기분이야 술에 취한 듯 어지러운 이 느낌 이렇게 고장 내 버린 너 나 요즘 이래 나도 좀 그래 전에 알던 내가 아냐 좀 낯설어 이러지 말래 친구가 뭐래 좋으면 그래 조금 간지러워져 별일 아닌데 별 거 아닌데 전에 없던 웃음 참 많이 늘었어 나 좋아 보여 너 좋아 보여 요즘 나 그래 니가 있어야만해 나 요즘 이래 나도 좀 그래 전에 알던 내가 아냐 좀 낯설어 나 좋아 보여 너 좋아 보여 요즘 나 그래 니가 있어야만해 오늘도 그래 니가 보고싶어져
